,DATE,UNRATE(%),CONSUMER CONF INDEX,PPI-CONST MAT.,CPIALLITEMS,INFLATION(%),MORTGAGE INT. MONTHLY AVG(%),MED HOUSEHOLD INCOME,CORP. BOND YIELD(%),MONTHLY HOME SUPPLY,% SHARE OF WORKING POPULATION,GDP PER CAPITA,QUARTERLY REAL GDP,QUARTERLY GDP GROWTH RATE (%),CSUSHPISA,new UNRATE(%),new CONSUMER CONF INDEX,new PPI-CONST MAT.,new CPIALLITEMS,new INFLATION(%),new MORTGAGE INT. MONTHLY AVG(%),new MED HOUSEHOLD INCOME,new CORP. BOND YIELD(%),new MONTHLY HOME SUPPLY,new % SHARE OF WORKING POPULATION,new GDP PER CAPITA,new QUARTERLY REAL GDP,new QUARTERLY GDP GROWTH RATE (%),new CSUSHPISA
59,2017-01-06,4.3,118.9,221.9,103.3491269,1.633487968,3.904,61136.0,3.68,5.3,65.62325127,59172,17996.802,0.559764823,183.011,0.003287661385934009,1.7075943547580316e-06,0.00016069796393831264,2.056783590830293e-05,0.00020474275129789206,0.00034912606812614844,5.437655393802947e-06,0.00023858078100277074,0.0007116652370313656,0.0003544683089139643,2.0827573445460573e-05,5.336540193312864e-06,2.120867127614682e-05,0.0002286257219366037
58,2017-01-07,4.3,121.1,221.9,103.277824,1.727978512,3.9675,61136.0,3.7,5.8,65.62325127,59787,18126.226,0.719149991,184.15,0.003287661385934009,1.4064690500074905e-06,0.00016069796393831264,2.087914755954086e-05,0.00018740768360577765,0.00029929553573101113,5.437655393802947e-06,0.0002284538313126273,0.0004059036466328025,0.0003544683089139643,1.762838414774907e-05,4.349595240727444e-06,1.9254135098041538e-05,0.0002149131048026918
57,2017-01-08,4.4,122.9,222.4,103.5870845,1.938974208,3.88,61136.0,3.63,6.1,65.62325127,59787,18126.226,0.719149991,184.599,0.003007687858834696,1.200037002141229e-06,0.00015690075604041093,1.956210712155136e-05,0.00015381243487965347,0.00037004932809934626,5.437655393802947e-06,0.0002659053705722972,0.0002897890693214001,0.0003544683089139643,1.762838414774907e-05,4.349595240727444e-06,1.9254135098041538e-05,0.00020973628773293543
56,2017-01-09,4.3,119.8,223.1,104.1355683,2.232963873,3.805,61136.0,3.63,5.3,65.62325127,59787,18126.226,0.719149991,184.518,0.003287661385934009,1.5773096158081026e-06,0.0001517349052675336,1.7427281293532247e-05,0.00011680028249611718,0.0004438616802811652,5.437655393802947e-06,0.0002659053705722972,0.0007116652370313656,0.0003544683089139643,1.762838414774907e-05,4.349595240727444e-06,1.9254135098041538e-05,0.00021066088479809822
55,2017-01-10,4.2,125.9,223.9,104.0697503,2.041128682,3.895,61136.0,3.6,5.5,65.62325127,60676,18296.685,0.940399838,184.141,0.00359360258142009,9.210899387150457e-07,0.00014603898041608252,1.7670627038622436e-05,0.0001397822413775761,0.000356829985836304,5.437655393802947e-06,0.0002837797866710679,0.000568517313040762,0.0003544683089139643,1.3852177551735715e-05,3.3226110778511347e-06,1.6835902990618718e-05,0.00021501816733665897
54,2017-01-11,4.2,129.5,223.9,104.0722817,2.202582946,3.922,61136.0,3.57,4.8,65.62325127,60676,18296.685,0.940399838,183.611,0.00359360258142009,6.705495619558414e-07,0.00014603898041608252,1.7661205286487254e-05,0.00012017057773491821,0.0003342134561571735,5.437655393802947e-06,0.00030285537431348335,0.0012474653546919556,0.0003544683089139643,1.3852177551735715e-05,3.3226110778511347e-06,1.6835902990618718e-05,0.000221296592925105
53,2017-01-12,4.1,122.1,224.1,104.0111047,2.10908247,3.95,61136.0,3.51,5.6,65.62325127,60676,18296.685,0.940399838,183.2,0.0039279016701909255,1.2877532599042735e-06,0.00014464872207944828,1.7890315817536622e-05,0.00013116543131521264,0.000312271698626739,5.437655393802947e-06,0.0003449381503009082,0.0005081276209050201,0.0003544683089139643,1.3852177551735715e-05,3.3226110778511347e-06,1.6835902990618718e-05,0.00022629123725716378
52,2018-01-01,4.0,125.4,225.8,104.5777307,2.070507599,4.0325,63179.0,3.55,5.7,65.35474362,61397,18436.262,0.762854036,182.799,0.004293165330413097,9.626109709916269e-07,0.00013335329482231804,1.5877127413596645e-05,0.0001359895192169343,0.00025564371106903097,2.500192101306607e-06,0.00031627936796208695,0.00045414979634978564,0.0010974727691570425,1.1392213374356355e-05,2.6650256202956307e-06,1.875039098782364e-05,0.00023127296035235176
51,2018-01-02,4.1,130.8,228.7,105.0519583,2.21179546,4.33,63179.0,3.82,5.7,65.35474362,61397,18436.262,0.762854036,182.593,0.0039279016701909255,5.979213613547951e-07,0.00011608249274530317,1.4367466638240769e-05,0.00011913844560641186,0.00012423552183798452,2.500192101306607e-06,0.00017610542301831227,0.00045414979634978564,0.0010974727691570425,1.1392213374356355e-05,2.6650256202956307e-06,1.875039098782364e-05,0.00023387463002113557
50,2018-01-03,4.0,127.7,231.3,105.289494,2.35971145,4.444,63179.0,3.87,5.3,65.35474362,61397,18436.262,0.762854036,183.067,0.004293165330413097,7.85898509467199e-07,0.00010250859643985974,1.3666134902358843e-05,0.0001037294747027295,9.422112157990718e-05,2.500192101306607e-06,0.00015800726950029577,0.0007116652370313656,0.0010974727691570425,1.1392213374356355e-05,2.6650256202956307e-06,1.875039098782364e-05,0.00022793152373618616
49,2018-01-04,4.0,128.7,232.4,105.7080294,2.462743921,4.4675,63179.0,3.85,5.5,65.35474362,62377,18590.004,0.833910909,183.507,0.004293165330413097,7.195631603152003e-07,9.725483400552527e-05,1.2512662150940083e-05,9.418976324033136e-05,8.900018414960203e-05,2.500192101306607e-06,0.0001650119645303478,0.000568517313040762,0.0010974727691570425,8.733659291620838e-06,2.0902736287112825e-06,1.7959350116872603e-05,0.0002225499312525565
48,2018-01-05,3.8,128.0,236.8,106.1476603,2.801011709,4.586,63179.0,4.0,5.4,65.35474362,62377,18590.004,0.833910909,184.156,0.0051282103127968225,7.653801628866893e-07,7.879773334637097e-05,1.1405739545697568e-05,6.86188704277586e-05,6.676499196588248e-05,2.500192101306607e-06,0.00011918586991697601,0.00063607960091585,0.0010974727691570425,8.733659291620838e-06,2.0902736287112825e-06,1.7959350116872603e-05,0.0002148430916287053
47,2018-01-06,4.0,126.4,239.2,106.3168465,2.87154782,4.57,63179.0,3.96,5.9,65.35474362,62377,18590.004,0.833910909,184.329,0.004293165330413097,8.813598631736377e-07,7.025219487694915e-05,1.1006339007348409e-05,6.423310334179068e-05,6.940731996695555e-05,2.500192101306607e-06,0.00012998789089444616,0.00036278101817563364,0.0010974727691570425,8.733659291620838e-06,2.0902736287112825e-06,1.7959350116872603e-05,0.0002128341566485865
46,2018-01-07,3.8,127.4,239.6,106.324019,2.949515087,4.5275,63179.0,3.87,6.2,65.35474362,62786,18679.599,0.481952559,184.364,0.0051282103127968225,8.069669123819047e-07,6.892089138388581e-05,1.0989719314959856e-05,5.9710691829573416e-05,7.694493895087891e-05,2.500192101306607e-06,0.00015800726950029577,0.0002589990928110253,0.0010974727691570425,7.816806716679682e-06,1.8143569941791024e-06,2.223375365940747e-05,0.00021243001458321308
45,2018-01-08,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179.0,3.88,6.5,65.35474362,62786,18679.599,0.481952559,183.287,0.0051282103127968225,4.7541231976634304e-07,6.958335952961069e-05,1.0853802686859932e-05,7.54839894479813e-05,7.285775817390306e-05,2.500192101306607e-06,0.00015461721132825352,0.00018490090297881075,0.0010974727691570425,7.816806716679682e-06,1.8143569941791024e-06,2.223375365940747e-05,0.0002252246579946367
44,2018-01-09,3.7,138.4,240.0,106.5067063,2.276972257,4.6275,63179.0,3.98,6.6,65.35474362,62786,18679.599,0.481952559,182.32,0.005604465111418628,3.059022269256247e-07,6.761481484845574e-05,1.0574763803348242e-05,0.00011208513668237041,6.037082651099939e-05,2.500192101306607e-06,0.000124469769360151,0.00016525341139439297,0.0010974727691570425,7.816806716679682e-06,1.8143569941791024e-06,2.223375365940747e-05,0.00023736761139750868
43,2018-01-10,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179.0,4.14,7.0,65.35474362,63162,18721.281,0.223141835,180.91,0.0051282103127968225,3.196917428781529e-07,7.195254275093117e-05,1.0163724484908813e-05,8.906678668839801e-05,3.693882038799076e-05,2.500192101306607e-06,8.797280981492362e-05,0.00010543574823001981,0.0010974727691570425,7.059091136425876e-06,1.6987145452069624e-06,2.6013289587410936e-05,0.0002562560263655796
42,2018-01-11,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179.0,4.22,6.7,65.35474362,63162,18721.281,0.223141835,179.681,0.0051282103127968225,3.881378992444057e-07,7.160921251892092e-05,1.0958503413958584e-05,0.00012312989742978167,3.384969150640015e-05,2.500192101306607e-06,7.395863947301378e-05,0.00014769334553712396,0.0010974727691570425,7.059091136425876e-06,1.6987145452069624e-06,2.6013289587410936e-05,0.00027394134569525306
41,2018-01-12,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179.0,4.02,7.5,65.35474362,63162,18721.281,0.223141835,178.027,0.0046922356022623315,7.586604557385502e-07,7.334240253860705e-05,1.1771401787312933e-05,0.00015801875727880057,5.8923934274396194e-05,2.500192101306607e-06,0.00011412625309852079,6.0120405647303535e-05,0.0010974727691570425,7.059091136425876e-06,1.6987145452069624e-06,2.6013289587410936e-05,0.00029968362294013147
40,2019-01-01,4.0,120.2,238.5,106.1999772,1.551235133,4.464,68703.0,3.93,6.9,65.08089532,63667,18833.195,0.59779029,176.437,0.004293165330413097,1.5226424918452916e-06,7.264414903623509e-05,1.1280710291956025e-05,0.00022113276342329292,8.975903615397371e-05,3.059022269256247e-07,0.00013872707041593716,0.00011797217111100609,0.003469519279728146,6.1556815660218226e-06,1.4233922676838787e-06,2.0725060002056528e-05,0.00032670679522147397
39,2019-01-02,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703.0,3.79,6.4,65.08089532,63667,18833.195,0.59779029,174.44,0.0051282103127968225,5.671076930108556e-07,7.404736713684918e-05,1.0262680669249608e-05,0.00022766609037603555,0.00011274744884400493,3.059022269256247e-07,0.0001879445346375298,0.00020688386253924694,0.003469519279728146,6.1556815660218226e-06,1.4233922676838787e-06,2.0725060002056528e-05,0.00036412427305625394
38,2019-01-03,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703.0,3.77,5.8,65.08089532,63667,18833.195,0.59779029,172.86,0.0051282103127968225,1.079537173377319e-06,7.404736713684918e-05,9.040868476750737e-06,0.00016522614796025747,0.0001454523229530865,3.059022269256247e-07,0.00019627613220248805,0.0004059036466328025,0.003469519279728146,6.1556815660218226e-06,1.4233922676838787e-06,2.0725060002056528e-05,0.0003967404345140532
37,2019-01-04,3.6,129.2,237.2,107.8184265,1.996439733,4.1425,68703.0,3.69,5.7,65.08089532,64465,18982.528,0.792924408,171.19,0.00612467721049453,6.885256871789464e-07,7.730450145089886e-05,8.021356703186872e-06,0.00014575521495149713,0.0001957784872431705,3.059022269256247e-07,0.00023346241557053023,0.00045414979634978564,0.003469519279728146,4.9578969164152865e-06,1.1242210491561257e-06,1.8411466602002475e-05,0.00043439432337117034
36,2019-01-05,3.6,134.1,237.3,108.0479459,1.790228437,4.072,68703.0,3.67,6.5,65.08089532,64465,18982.528,0.792924408,169.351,0.00612467721049453,4.469532944721896e-07,7.693563566763011e-05,7.642697957152135e-06,0.00017679719628299633,0.00023228865802355197,3.059022269256247e-07,0.00024381133269786202,0.00018490090297881075,0.003469519279728146,4.9578969164152865e-06,1.1242210491561257e-06,1.8411466602002475e-05,0.00048000409520252156
35,2019-01-06,3.6,121.5,236.3,108.0694634,1.648484655,3.8025,68703.0,3.42,5.3,65.08089532,64465,18982.528,0.792924408,167.501,0.00612467721049453,1.3577229891096675e-06,8.070489633037343e-05,7.608128420874116e-06,0.00020188810085458508,0.0004465606832315356,3.059022269256247e-07,0.0004192714367135704,0.0007116652370313656,0.003469519279728146,4.9578969164152865e-06,1.1242210491561257e-06,1.8411466602002475e-05,0.0005307170098290527
34,2019-01-07,3.7,135.7,235.6,108.2500411,1.811464727,3.765,68703.0,3.29,5.8,65.08089532,65023,19112.653,0.685498791,165.812,0.005604465111418628,3.881378992444057e-07,8.345271547149756e-05,7.3241104350242545e-06,0.00017331662694217585,0.0004890711716207894,3.059022269256247e-07,0.0005557828242776589,0.0004059036466328025,0.003469519279728146,4.261701574587071e-06,9.152914490469339e-07,1.9651210531604532e-05,0.0005816786109979047
33,2019-01-08,3.7,135.1,234.4,108.2445563,1.749779935,3.616,68703.0,2.98,5.6,65.08089532,65023,19112.653,0.685498791,163.344,0.005604465111418628,4.092272882673388e-07,8.838266671518453e-05,7.332578922878806e-06,0.00018362108303886766,0.0007018853666024057,3.059022269256247e-07,0.001088217085787688,0.0005081276209050201,0.003469519279728146,4.261701574587071e-06,9.152914490469339e-07,1.9651210531604532e-05,0.0006650665566367417
32,2019-01-09,3.5,125.1,234.4,108.3293603,1.711304446,3.605,68703.0,3.03,5.4,65.08089532,65023,19112.653,0.685498791,161.288,0.0066928509242848554,9.884166849136319e-07,8.838266671518453e-05,7.202730010782802e-06,0.0001903563387030749,0.0007208544088551482,3.059022269256247e-07,0.0009764738042594475,0.00063607960091585,0.003469519279728146,4.261701574587071e-06,9.152914490469339e-07,1.9651210531604532e-05,0.0007435847421592861
31,2019-01-10,3.6,125.9,233.8,108.5770219,1.764042968,3.688,68703.0,3.01,5.4,65.08089532,65501,19202.31,0.469097618,159.33,0.00612467721049453,9.210899387150457e-07,9.095579377486504e-05,6.836533787904313e-06,0.00018118528462437119,0.0005894619090885728,3.059022269256247e-07,0.00101972532113917,0.00063607960091585,0.003469519279728146,3.743604588085762e-06,7.943948039277769e-07,2.2407807769506087e-05,0.0008269551808886062
30,2019-01-11,3.6,125.5,232.8,108.5187982,2.051277948,3.695,68703.0,3.06,5.6,65.08089532,65501,19202.31,0.469097618,157.527,0.00612467721049453,9.541596642139954e-07,9.541186994893984e-05,6.920914204986684e-06,0.00013846019396001314,0.0005795419096430932,3.059022269256247e-07,0.0009150086558959484,0.0005081276209050201,0.003469519279728146,3.743604588085762e-06,7.943948039277769e-07,2.2407807769506087e-05,0.0009119613404790863
29,2019-01-12,3.6,126.5,232.2,108.4200711,2.285129716,3.72,68703.0,3.01,5.6,65.08089532,65501,19202.31,0.469097618,155.751,0.00612467721049453,8.736219052555015e-07,9.818962148539877e-05,7.066380991916612e-06,0.00011123227304615374,0.0005454558766380621,3.059022269256247e-07,0.00101972532113917,0.0005081276209050201,0.003469519279728146,3.743604588085762e-06,7.943948039277769e-07,2.2407807769506087e-05,0.0010042245091676592
28,2020-01-01,3.5,131.6,233.4,108.8407161,2.486572003,3.624,67521.0,2.94,5.5,65.08627785,64794,18951.992,-1.303582746,154.179,0.0066928509242848554,5.571934831166506e-07,9.271269278774739e-05,6.467073438217453e-06,9.211150671202738e-05,0.0006884037638747827,4.795257382220645e-07,0.0011867398395521876,0.000568517313040762,0.003392014160511182,4.534734626155844e-06,1.1797925183563432e-06,6.567442067643884e-05,0.0010936396162206726
27,2020-01-02,3.5,130.7,234.6,109.1390069,2.334873523,3.465,67521.0,2.78,5.7,65.08627785,64794,18951.992,-1.303582746,152.633,0.0066928509242848554,6.032173499186869e-07,8.75412354962913e-05,6.073149911579595e-06,0.00010617017599409853,0.0010121040251595398,4.795257382220645e-07,0.0016783131671229197,0.00045414979634978564,0.003392014160511182,4.534734626155844e-06,1.1797925183563432e-06,6.567442067643884e-05,0.0011893278798705423
26,2020-01-03,4.4,120.0,236.3,108.9014712,1.539326963,3.45,67521.0,3.02,6.5,65.08627785,64794,18951.992,-1.303582746,151.338,0.003007687858834696,1.5497350241197183e-06,8.070489633037343e-05,6.384820094927558e-06,0.00022361193994381584,0.0010495735627188032,4.795257382220645e-07,0.0009978654872872593,0.00018490090297881075,0.003392014160511182,4.534734626155844e-06,1.1797925183563432e-06,6.567442067643884e-05,0.001275886468114377
25,2020-01-04,14.7,86.9,234.3,108.1732534,0.329096715,3.306,67521.0,2.43,6.7,65.08627785,58722,17258.205,-8.937250501,149.85,3.059022269256247e-07,2.870088804947318e-05,8.880641009880278e-05,7.4435652188005995e-06,0.0006941975391297178,0.0014877875615339517,4.795257382220645e-07,0.0035790684078071205,0.00014769334553712396,0.003392014160511182,2.3530614829660013e-05,1.7142866997854673e-05,0.0066928509242848554,0.00138314013561287
24,2020-01-05,13.2,86.6,233.3,108.1753629,0.117926351,3.2325,67521.0,2.5,5.3,65.08627785,58722,17258.205,-8.937250501,148.185,1.167418738137998e-06,2.9470280705079343e-05,9.315719418903524e-05,7.440257693267141e-06,0.0008458604659413271,0.0017776838112854017,4.795257382220645e-07,0.003076409176372743,0.0007116652370313656,0.003392014160511182,2.3530614829660013e-05,1.7142866997854673e-05,0.0066928509242848554,0.0015138589789209596
23,2020-01-06,11.0,98.1,234.8,108.7673036,0.645733011,3.1625,67521.0,2.44,3.9,65.08627785,58722,17258.205,-8.937250501,146.592,8.323423620797391e-06,1.068981859412933e-05,8.670781427672602e-05,6.567878041588544e-06,0.0005161626465405296,0.002106026047311668,4.795257382220645e-07,0.003502536342411753,0.003421812206293377,0.003392014160511182,2.3530614829660013e-05,1.7142866997854673e-05,0.0066928509242848554,0.0016504549280942156
22,2020-01-07,10.2,92.6,237.0,109.3174751,0.986081843,3.016,67521.0,2.14,3.5,65.08627785,63701,18560.774,7.547534636,145.059,1.700233518322313e-05,1.7362173467001747e-05,7.804754663223528e-05,5.84903266433706e-06,0.0003753445918998818,0.0030021070775895784,4.795257382220645e-07,0.0066928509242848554,0.0053530620173062584,0.003392014160511182,6.099188349037188e-06,2.1890761256177674e-06,3.059022269256247e-07,0.0017935097571398113
21,2020-01-08,8.4,84.8,240.9,109.6621761,1.309645352,2.935,67521.0,2.25,3.3,65.08627785,63701,18560.774,7.547534636,143.192,8.481104172358075e-05,3.453963174738211e-05,6.476591764767828e-05,5.43930828359847e-06,0.0002772564517254665,0.0036516140543187093,4.795257382220645e-07,0.005279598118336127,0.0066928509242848554,0.003392014160511182,6.099188349037188e-06,2.1890761256177674e-06,3.059022269256247e-07,0.001984548590525126
20,2020-01-09,7.9,101.8,246.9,109.8149078,1.371324908,2.89,67521.0,2.31,3.4,65.08627785,63701,18560.774,7.547534636,141.646,0.0001325296761025522,7.713839641662253e-06,4.8608217220791484e-05,5.2670642606266946e-06,0.00026170002006866203,0.004071121233467871,4.795257382220645e-07,0.004638275583782949,0.005985811567512998,0.003392014160511182,6.099188349037188e-06,2.1890761256177674e-06,3.059022269256247e-07,0.0021580187487334965
19,2020-01-10,6.9,100.9,246.4,109.8604741,1.182066129,2.834,67521.0,2.35,3.4,65.08627785,64696,18767.778,1.115276766,140.18,0.00032358849499633324,8.350993499944217e-06,4.97847315101332e-05,5.216740913942402e-06,0.00031242947398120663,0.004660778926764729,4.795257382220645e-07,0.004254427995271158,0.005985811567512998,0.003392014160511182,4.656859401399699e-06,1.5783888111223723e-06,1.5141382302148034e-05,0.002336465492140232
18,2020-01-11,6.7,96.1,244.3,109.7933903,1.174535768,2.765,67521.0,2.3,4.1,65.08627785,64696,18767.778,1.115276766,138.794,0.0003868282506424965,1.275159722674661e-05,5.504517178207531e-05,5.290996611287049e-06,0.0003146397474895205,0.005505392824595525,4.795257382220645e-07,0.004739506054381175,0.0027350237067983165,0.003392014160511182,4.656859401399699e-06,1.5783888111223723e-06,1.5141382302148034e-05,0.002518690074439554
17,2020-01-12,6.7,88.6,248.0,109.8967585,1.362005563,2.684,67521.0,2.26,4.1,65.08627785,64696,18767.778,1.115276766,137.532,0.0003868282506424965,2.470536048650922e-05,4.611682532590747e-05,5.177012575026751e-06,0.0002639932818528884,0.0066928509242848554,4.795257382220645e-07,0.005166891782015076,0.0027350237067983165,0.003392014160511182,4.656859401399699e-06,1.5783888111223723e-06,1.5141382302148034e-05,0.0026969118570537853
16,2021-01-01,6.4,89.3,256.4,110.3642355,1.399769732,2.735,,2.45,4.0,64.92412865,66390,19055.655,1.533889627,136.294,0.0005055864938348647,2.322648744583678e-05,3.0857777482293545e-05,4.6914244877988386e-06,0.000254822882330437,0.005918557719496286,,0.0034276351507687357,0.003059264328710536,0.0066928509242848554,2.9416718380522084e-06,1.0015477696372329e-06,1.1745803362960647e-05,0.002883956968094792
15,2021-01-02,6.2,91.3,264.6,110.9684115,1.676215179,2.81,,2.7,4.8,64.92412865,66390,19055.655,1.533889627,134.968,0.0006043730963662079,1.9471079071917017e-05,2.0845983947978675e-05,4.130685715456865e-06,0.00019671394661814802,0.004938824573075754,,0.0019957242525467955,0.0012474653546919556,0.0066928509242848554,2.9416718380522084e-06,1.0015477696372329e-06,1.1745803362960647e-05,0.00309866471229728
14,2021-01-03,6.0,109.7,276.7,111.7544311,2.619762496,3.0825,,3.04,4.2,64.92412865,66390,19055.655,1.533889627,133.776,0.0007224476727163246,3.843451965116316e-06,1.1685876277207084e-05,3.5002631850878635e-06,8.131129812302489e-05,0.0025559713527788116,,0.0009555402655533687,0.002445063920539897,0.0066928509242848554,2.9416718380522084e-06,1.0015477696372329e-06,1.1745803362960647e-05,0.0033052397102719695
13,2021-01-04,6.0,121.7,291.8,112.6729306,4.159694803,3.06,,2.9,4.7,64.92412865,68493,19368.31,1.64074654,132.649,0.0007224476727163246,1.3339872147552028e-06,5.675143888144579e-06,2.8844111998465873e-06,1.9226387447814746e-05,0.0026989804635431146,,0.0012941708867807563,0.0013956007888489364,0.0066928509242848554,1.6631363646613642e-06,6.111199752907092e-07,1.1008582712898372e-05,0.0035131559874662867
12,2021-01-05,5.8,117.2,305.9,113.5762414,4.992706616,2.9625,,2.96,5.4,64.92412865,68493,19368.31,1.64074654,131.735,0.0008635701954892239,1.9837661031419466e-06,2.8911128475963915e-06,2.384533235095583e-06,8.812961641838494e-06,0.0034167499315542393,,0.0011364124820431353,0.00063607960091585,0.0066928509242848554,1.6631363646613642e-06,6.111199752907092e-07,1.1008582712898372e-05,0.0036913085727140263
11,2021-01-06,5.9,127.3,315.7,114.6314399,5.391451388,2.975,,2.79,5.8,64.92412865,68493,19368.31,1.64074654,130.884,0.0007898659417364615,8.141144854815196e-07,1.8091749336808252e-06,1.90920107891952e-06,6.066751984186961e-06,0.0033150303040230373,,0.001642358407857903,0.0004059036466328025,0.0066928509242848554,1.6631363646613642e-06,6.111199752907092e-07,1.1008582712898372e-05,0.0038652622365720982
10,2021-01-07,5.4,129.1,313.542,115.1828772,5.365475277,2.868,,2.57,6.0,64.92412865,69824,19478.893,0.570948111,130.148,0.0012337917536277489,6.946241878641784e-07,2.005906629813782e-06,1.699787356793117e-06,6.216135698586297e-06,0.0042933505224948786,,0.0026441581587078287,0.00032423819065132044,0.0066928509242848554,1.1592533374130631e-06,5.131495328106519e-07,2.106528148400098e-05,0.004022278942167114
9,2021-01-08,5.2,113.8,313.083,115.4208348,5.251271591,2.8425,,2.55,6.5,64.92412865,69824,19478.893,0.570948111,129.355,0.0014746525389321453,2.6773300553731706e-06,2.0504347278455847e-06,1.6166694360512004e-06,6.917769019645218e-06,0.004566087259535073,,0.0027610732261683867,0.00018490090297881075,0.0066928509242848554,1.1592533374130631e-06,5.131495328106519e-07,2.106528148400098e-05,0.004198571720733732
8,2021-01-09,4.7,109.3,317.136,115.7343144,5.390348832,2.9,,2.53,6.1,64.92412865,69824,19478.893,0.570948111,128.461,0.002302559873986887,3.981442308229135e-06,1.6890759820188778e-06,1.5133435051567658e-06,6.073019005898109e-06,0.003973931722628123,,0.0028831429090621524,0.0002897890693214001,0.0066928509242848554,1.1592533374130631e-06,5.131495328106519e-07,2.106528148400098e-05,0.004406559529650418
7,2021-01-10,4.6,113.8,322.12,116.6958488,6.221868926,3.0675,,2.68,6.9,64.92412865,72171,19806.29,1.680778266,127.622,0.002517061594176658,2.6773300553731706e-06,1.3307971202094363e-06,1.2358225026117147e-06,2.7876125216681415e-06,0.002650445422575353,,0.0020840278388502987,0.00011797217111100609,0.0066928509242848554,6.134457851783344e-07,3.059022269256247e-07,1.074447248134651e-05,0.004611070860131608
6,2021-01-11,4.2,109.5,328.94,117.2692254,6.809002873,3.0675,,2.62,6.2,64.92412865,72171,19806.29,1.680778266,126.669,0.00359360258142009,3.911838734173585e-06,9.603587687579855e-07,1.0951951715977586e-06,1.6086052049119478e-06,0.002650445422575353,,0.0023730230368822665,0.0002589990928110253,0.0066928509242848554,6.134457851783344e-07,3.059022269256247e-07,1.074447248134651e-05,0.004854851709108377
5,2021-01-12,3.9,115.8,335.032,117.6295371,7.036402807,3.098,,2.65,5.6,64.92412865,72171,19806.29,1.680778266,125.734,0.0046922356022623315,2.244434597493216e-06,7.175936021175688e-07,1.0151322074298483e-06,1.3000724986301356e-06,0.002461875740710266,,0.002223846343323398,0.0005081276209050201,0.0066928509242848554,6.134457851783344e-07,3.059022269256247e-07,1.074447248134651e-05,0.005106485245225649
4,2022-01-01,4.0,113.8,345.742,118.6193395,7.479872408,3.445,,2.93,5.7,,73289,19727.918,-0.39569248,124.78,0.004293165330413097,2.6773300553731706e-06,4.299217475278568e-07,8.240519578048094e-07,8.582457131082654e-07,0.0010623688470068043,,0.0012127322443044757,0.00045414979634978564,,4.530135575499502e-07,3.462277415123139e-07,3.786370317294363e-05,0.005376606948917213
3,2022-01-02,3.8,110.5,343.583,119.7028061,7.87106392,3.7625,,3.25,6.0,,73289,19727.918,-0.39569248,123.831,0.0051282103127968225,3.581653039152635e-06,4.76694789992558e-07,6.558676172901711e-07,5.94999753457889e-07,0.0004920449459462801,,0.0006061303931698215,0.00032423819065132044,,4.530135575499502e-07,3.462277415123139e-07,3.786370317294363e-05,0.005659407690658169
2,2022-01-03,3.6,107.2,345.852,121.3010037,8.542455548,4.172,,3.43,7.0,,73289,19727.918,-0.39569248,122.888,0.00612467721049453,4.79142814263241e-06,4.2766556032124006e-07,4.683594557689008e-07,3.172973332075034e-07,0.00018225925917132206,,0.00041027823580786876,0.00010543574823001981,,4.530135575499502e-07,3.462277415123139e-07,3.786370317294363e-05,0.005955064707216196
1,2022-01-04,3.6,107.3,343.73,121.9781703,8.258629336,4.9825,,3.76,8.4,,74737,19699.465,-0.14422708,121.813,0.00612467721049453,4.749361641549171e-06,4.7335463339703236e-07,4.060857707362902e-07,4.13901120432169e-07,2.551606945196875e-05,,0.0002005793994053702,2.1870782382677842e-05,,3.059022269256247e-07,3.6214829155070884e-07,3.250696502205135e-05,0.006310873025483341
0,2022-01-05,3.6,106.4,352.857,123.3227996,8.581511485,5.23,,4.13,8.4,,74737,19699.465,-0.14422708,120.724,0.00612467721049453,5.14165444858712e-06,3.059022269256247e-07,3.059022269256247e-07,3.059022269256247e-07,1.3997563318462293e-05,,8.990178819175749e-05,2.1870782382677842e-05,,3.059022269256247e-07,3.6214829155070884e-07,3.250696502205135e-05,0.0066928509242848554
